"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jun 26 04:37:13 CST 2022","Sun Jun 26 04:39:01 CST 2022","107838","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:39:38 CST 2022","Sat Jun 25 23:41:26 CST 2022","107882","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:50:51 CST 2022","Sun Jun 26 02:52:39 CST 2022","108227","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:00:05 CST 2022","Sat Jun 25 23:01:53 CST 2022","107769","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:58:12 CST 2022","Sat Jun 25 23:00:00 CST 2022","108111","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:38:20 CST 2022","Sun Jun 26 03:40:07 CST 2022","106812","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:39:29 CST 2022","Sat Jun 25 22:41:17 CST 2022","108249","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:05:07 CST 2022","Sun Jun 26 08:06:55 CST 2022","107915","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:45:51 CST 2022","Sat Jun 25 19:47:38 CST 2022","107624","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:01:46 CST 2022","Sun Jun 26 09:03:34 CST 2022","107644","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:03:45 CST 2022","Sat Jun 25 22:05:32 CST 2022","107126","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:23:51 CST 2022","Sun Jun 26 04:25:48 CST 2022","116898","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:28:26 CST 2022","Sun Jun 26 09:30:16 CST 2022","109969","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:55:03 CST 2022","Sat Jun 25 18:56:51 CST 2022","107672","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:36:27 CST 2022","Sun Jun 26 03:38:15 CST 2022","107504","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:25:10 CST 2022","Sat Jun 25 18:26:58 CST 2022","108109","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"broken","Sun Jun 26 00:03:59 CST 2022","Sun Jun 26 00:10:43 CST 2022","404117","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:29:39 CST 2022","Sun Jun 26 04:31:29 CST 2022","110216","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:01:45 CST 2022","Sun Jun 26 05:03:33 CST 2022","107934","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:21:37 CST 2022","Sun Jun 26 07:23:25 CST 2022","108078","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:32:34 CST 2022","Sat Jun 25 19:34:23 CST 2022","109103","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:24:37 CST 2022","Sun Jun 26 09:26:25 CST 2022","108364","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:16:26 CST 2022","Sat Jun 25 21:18:13 CST 2022","106966","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:55:38 CST 2022","Sun Jun 26 07:57:26 CST 2022","108381","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:26:54 CST 2022","Sat Jun 25 19:28:42 CST 2022","107692","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:46:11 CST 2022","Sun Jun 26 07:47:58 CST 2022","107560","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:29:34 CST 2022","Sat Jun 25 21:31:25 CST 2022","110176","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:37:08 CST 2022","Sat Jun 25 21:38:57 CST 2022","108200","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:49:37 CST 2022","Sun Jun 26 03:51:24 CST 2022","107128","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:30:39 CST 2022","Sat Jun 25 19:32:29 CST 2022","110252","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:49:35 CST 2022","Sat Jun 25 19:51:23 CST 2022","108223","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:32:03 CST 2022","Sun Jun 26 05:33:51 CST 2022","107802","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:56:55 CST 2022","Sat Jun 25 18:58:43 CST 2022","107628","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:26:26 CST 2022","Sun Jun 26 05:28:14 CST 2022","107937","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:05:16 CST 2022","Sun Jun 26 02:07:06 CST 2022","109602","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:58:43 CST 2022","Sun Jun 26 01:00:32 CST 2022","108925","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:54:39 CST 2022","Sun Jun 26 02:56:28 CST 2022","108940","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:26:17 CST 2022","Sat Jun 25 22:28:06 CST 2022","109138","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:24:10 CST 2022","Sun Jun 26 02:25:57 CST 2022","107928","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:24:26 CST 2022","Sat Jun 25 22:26:12 CST 2022","106621","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:14:31 CST 2022","Sun Jun 26 08:16:18 CST 2022","107186","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:48:27 CST 2022","Sat Jun 25 21:50:15 CST 2022","107780","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 10:16:01 CST 2022","Sun Jun 26 10:17:50 CST 2022","108682","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"broken","Sun Jun 26 00:02:19 CST 2022","Sun Jun 26 00:03:14 CST 2022","55115","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:50:57 CST 2022","Sun Jun 26 05:52:44 CST 2022","107406","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:10:04 CST 2022","Sun Jun 26 03:11:52 CST 2022","108046","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:19:09 CST 2022","Sun Jun 26 06:20:57 CST 2022","108012","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:20:43 CST 2022","Sat Jun 25 22:22:28 CST 2022","105703","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 02:35:26 CST 2022","Sun Jun 26 02:37:19 CST 2022","113499","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 20:10:17 CST 2022","Sat Jun 25 20:12:07 CST 2022","109245","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 20:08:26 CST 2022","Sat Jun 25 20:10:13 CST 2022","106833","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:09:25 CST 2022","Sat Jun 25 22:11:14 CST 2022","108162","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:31:09 CST 2022","Sun Jun 26 01:32:56 CST 2022","107026","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:30:50 CST 2022","Sun Jun 26 03:32:38 CST 2022","107363","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:35:06 CST 2022","Sun Jun 26 08:36:56 CST 2022","109509","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:13:43 CST 2022","Sat Jun 25 19:15:29 CST 2022","106529","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:53:13 CST 2022","Sun Jun 26 06:55:01 CST 2022","108526","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:25:45 CST 2022","Sun Jun 26 08:27:32 CST 2022","106760","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:38:37 CST 2022","Sun Jun 26 07:40:27 CST 2022","110041","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 20:19:40 CST 2022","Sat Jun 25 20:21:29 CST 2022","109344","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:58:48 CST 2022","Sat Jun 25 19:00:35 CST 2022","107263","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:51:10 CST 2022","Sun Jun 26 00:53:01 CST 2022","110774","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:42:26 CST 2022","Sun Jun 26 07:44:13 CST 2022","106684","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:13:11 CST 2022","Sat Jun 25 22:14:58 CST 2022","106851","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:08:42 CST 2022","Sun Jun 26 04:10:30 CST 2022","108024","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:35:49 CST 2022","Sun Jun 26 05:37:39 CST 2022","109630","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:55:13 CST 2022","Sat Jun 25 19:57:02 CST 2022","108874","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:33:29 CST 2022","Sun Jun 26 04:35:17 CST 2022","107582","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:43:37 CST 2022","Sun Jun 26 00:45:27 CST 2022","109773","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:53:05 CST 2022","Sun Jun 26 00:54:53 CST 2022","107266","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:45:39 CST 2022","Sun Jun 26 06:47:29 CST 2022","109959","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:09:19 CST 2022","Sun Jun 26 05:11:17 CST 2022","118174","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:15:41 CST 2022","Sun Jun 26 03:17:31 CST 2022","109976","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:57:42 CST 2022","Sun Jun 26 01:59:33 CST 2022","110856","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:46:16 CST 2022","Sun Jun 26 01:48:04 CST 2022","108452","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:59:50 CST 2022","Sun Jun 26 05:01:40 CST 2022","109602","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 10:02:46 CST 2022","Sun Jun 26 10:04:34 CST 2022","107929","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:49:58 CST 2022","Sun Jun 26 07:51:46 CST 2022","107808","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:26:40 CST 2022","Sun Jun 26 06:28:30 CST 2022","110031","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:43:23 CST 2022","Sat Jun 25 23:45:11 CST 2022","107576","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 22:35:44 CST 2022","Sat Jun 25 22:37:32 CST 2022","107947","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:12:37 CST 2022","Sun Jun 26 08:14:26 CST 2022","108951","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:05:45 CST 2022","Sat Jun 25 23:07:38 CST 2022","112778","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 20:59:10 CST 2022","Sat Jun 25 21:00:56 CST 2022","106688","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:37:54 CST 2022","Sun Jun 26 09:39:43 CST 2022","108505","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:49:17 CST 2022","Sun Jun 26 00:51:05 CST 2022","107893","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:15:10 CST 2022","Sun Jun 26 00:17:01 CST 2022","110592","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:13:50 CST 2022","Sun Jun 26 03:15:37 CST 2022","106916","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:56:35 CST 2022","Sun Jun 26 05:58:21 CST 2022","106933","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:32:57 CST 2022","Sun Jun 26 07:34:45 CST 2022","107745","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:39:35 CST 2022","Sun Jun 26 05:41:26 CST 2022","110389","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:09:59 CST 2022","Sat Jun 25 19:11:46 CST 2022","106116","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 06:58:53 CST 2022","Sun Jun 26 07:00:40 CST 2022","107847","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:45:31 CST 2022","Sun Jun 26 00:47:20 CST 2022","108680","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:36:21 CST 2022","Sat Jun 25 19:38:08 CST 2022","107530","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:20:50 CST 2022","Sun Jun 26 00:22:39 CST 2022","108976","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:37:46 CST 2022","Sat Jun 25 23:39:34 CST 2022","107625","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 18:40:23 CST 2022","Sat Jun 25 18:42:09 CST 2022","106950","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:57:12 CST 2022","Sun Jun 26 03:59:00 CST 2022","108191","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:19:22 CST 2022","Sat Jun 25 19:21:10 CST 2022","107866","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 00:13:16 CST 2022","Sun Jun 26 00:15:06 CST 2022","109176","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:14:33 CST 2022","Sat Jun 25 21:16:21 CST 2022","107550","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:38:13 CST 2022","Sat Jun 25 19:40:00 CST 2022","106801","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:55:49 CST 2022","Sun Jun 26 01:57:37 CST 2022","108046","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 01:02:30 CST 2022","Sun Jun 26 01:04:20 CST 2022","109832","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 20:32:54 CST 2022","Sat Jun 25 20:34:42 CST 2022","107805","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:20:49 CST 2022","Sun Jun 26 09:22:37 CST 2022","108189","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:25:47 CST 2022","Sat Jun 25 21:27:36 CST 2022","109230","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:58:51 CST 2022","Sun Jun 26 10:00:39 CST 2022","108066","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 23:09:34 CST 2022","Sat Jun 25 23:11:23 CST 2022","108513","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:50:21 CST 2022","Sun Jun 26 04:52:09 CST 2022","107878","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:01:05 CST 2022","Sun Jun 26 04:02:53 CST 2022","108358","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:15:11 CST 2022","Sun Jun 26 05:16:58 CST 2022","106953","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 21:39:01 CST 2022","Sat Jun 25 21:40:50 CST 2022","109061","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:05:33 CST 2022","Sun Jun 26 09:07:21 CST 2022","108230","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 03:11:57 CST 2022","Sun Jun 26 03:13:45 CST 2022","108055","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 09:11:23 CST 2022","Sun Jun 26 09:13:11 CST 2022","108140","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:07:26 CST 2022","Sun Jun 26 05:09:14 CST 2022","108288","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sat Jun 25 19:11:51 CST 2022","Sat Jun 25 19:13:38 CST 2022","107387","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:18:07 CST 2022","Sun Jun 26 04:20:00 CST 2022","113506","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:21:59 CST 2022","Sun Jun 26 04:23:46 CST 2022","107750","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 07:34:50 CST 2022","Sun Jun 26 07:36:38 CST 2022","107963","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 05:11:22 CST 2022","Sun Jun 26 05:13:11 CST 2022","109300","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 08:33:14 CST 2022","Sun Jun 26 08:35:02 CST 2022","108038","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
"passed","Sun Jun 26 04:10:35 CST 2022","Sun Jun 26 04:12:25 CST 2022","109843","","test_gzAndroidAuto","TestAddDevices","","","C6SP基站绑定解绑",""
